File,ID,English,Vietnamese
GameTextEvent,416688,"It was a pleasure, Professor.",""
GameTextEvent,416689,"I must admit, this is quite the fascinating\ninvention. I can imagine myriad uses for it.",""
GameTextEvent,416690,"I should like to hear all about it,\nProfessor.",""
GameTextEvent,416691,"Hah... This is exactly why\nwe wanted to show you first.",""
GameTextEvent,416692,"After losing my wife, I thought\nabout giving up on my work.",""
GameTextEvent,416693,"But I'm glad I saw this through.",""
GameTextEvent,416694,"Wherever she is...I'm sure she's\nsmiling, knowing she surprised you\none last time.",""
GameTextEvent,416695,"I'll explain everything in detail\nduring my next presentation.\n...Until then.",""
GameTextEvent,416696,"I greatly anticipate your next paper,\nProfessor.",""
GameTextEvent,416697,"Thank you so much for all your\nassistance, <chara_name>.",""
GameTextEvent,416698,"I should be glad to help you in any\nof your endeavors, by way of thanks.",""
GameTextEvent,416699,"For example, perhaps I could\naccompany you on your travels.",""
GameTextEvent,422708,"Take Cyrus on your journey?",""
GameTextEvent,416700,"I see.\nWell, that is your choice to make.",""
GameTextEvent,416701,"My research has reached a good\nstopping point, so I thought I might\ntake a little break to clear my head.",""
GameTextEvent,416702,"If you feel so inclined to travel with\nme in the future, you need only say\nthe word.",""
GameTextEvent,416703,"The world is a vast place, its roads\ncontinuing far beyond the horizon.",""
GameTextEvent,416704,"And along those roads are\ntowns I have yet to see...",""
GameTextEvent,416705,"People I have yet to meet, histories\nand cultures I have yet to learn.",""
GameTextEvent,416706,"This is even more exciting than\ngetting my hands on a new tome.",""
GameTextEvent,416707,"Let us embark on this journey and\nbroaden our horizons together.",""
GameTextEvent,416733,"You gathered all the scraps of paper.",""
GameTextEvent,416734,"Invitation",""
GameTextEvent,416735,"Congratulations!\nYou completed the invitation!\n\nThanks fur taking the time to\ngather all those scraps of paper.",""
GameTextEvent,416736,"I've been searching fur a traveler with\nthe curiosity of a cait, so I scattered\nthese letter fur-agments all over Orsterra.",""
GameTextEvent,416737,"And now that you've purr-oven yourself\nworthy, you can come to our island!\n\nI bet you'll have no purr-oblem finding\nour little isle!",""
GameTextEvent,416738,"Meowdy and welcome to the caits'\nisland!",""
GameTextEvent,416739,"Only chosen travelers have purr-mission\nto set foot on this island.",""
GameTextEvent,416740,"The Great Sage will ex-paw-lain\nin greater detail.",""
GameTextEvent,416741,"Now go on! You wouldn't want\nto keep the sage waiting!",""
GameTextEvent,416742,"Welcome!\nIt's so nice to meet you.",""
GameTextEvent,416743,"My name's Isla, and I'm a scholar.",""
GameTextEvent,416744,"The Great Sage? Hehe...\nWhat an a-mew-sing nickname!",""
GameTextEvent,416745,"C-could it be...?\nAre you <chara_name>!?",""
GameTextEvent,416746,"You must be kitten me!\nThe Chosen One's come to <i>our</> island!?",""
GameTextEvent,416747,"But I guess only someone that\nim-purr-essive could pick up\nall those papers...",""
GameTextEvent,416748,"Any-meow, you've got this scholar\nall fired up now!",""
GameTextEvent,416749,"To tell you the truth, I've been\nresearching the divine rings.",""
GameTextEvent,416750,"I've even gone all around Orsterra\nlearning every little de-tail I can.",""
GameTextEvent,416751,"I ventured deep into a forest,\nclimbed high atop a cliff...",""
GameTextEvent,416752,"I even settled in some underground\narchives beneath a deserted tower...",""
GameTextEvent,416753,"And wrote letters to cheer on\ntravelers all across the world.",""
GameTextEvent,416754,"You must be quite the paw-erful\nand curious traveler to have made\nit here.",""
GameTextEvent,416755,"So I have a request to make of you.",""
GameTextEvent,416756,"You see, there's some fieldwork\nI'd like to do.",""
GameTextEvent,416757,"So I'd a-purr-eciate it if you took\nme with you on your journey!",""
GameTextEvent,416758,"What do you say, fur-end?",""
GameTextEvent,416759,"That's...un-fur-tunate.",""
GameTextEvent,416760,"I was really hoping to travel\nwith you...",""
GameTextEvent,416761,"If you e-fur change your mind,\nthough, you know where to find me...",""
GameTextEvent,416762,"Yes! This is the meow-ment\nI've been waiting for!",""
GameTextEvent,416763,"I'm sure my ex-purr-tise will\ncome in handy on the road!",""
GameTextEvent,416764,"Now, time to purr-pare for\nthe journey ahead!",""
GameTextEvent,416765,"I'll need my books, pens, pillow...\nOh, and tuna! Can't fur-get tuna!",""
GameTextEvent,416766,"This is so exciting! Come on, fur-end.\nLet's get mew-ving!",""
GameTextEvent,417024,"Every year, the arena at Victors Hollow",""
GameTextEvent,417025,"hosts a tourney of epic proportions...",""
GameTextEvent,417026,"It began, so they say, as a ceremonial display of skill",""
GameTextEvent,417027,"by warriors who had trained in the forest.",""
GameTextEvent,417028,"In time came those from outside the Woodlands.",""
GameTextEvent,417029,"Nobles. The wealthy. Organized crime...",""
GameTextEvent,417030,"Gradually, what had once been a pure test of might",""
GameTextEvent,417031,"became a spectacle to delight sightseers,",""
GameTextEvent,417032,"its original form forgotten, deep in the forests of time...",""
GameTextEvent,417033,"...Victory! Victory to Archibold!\nThe throne holds firm!",""
GameTextEvent,417034,"Archibold has crushed Wallace,\nhis greatest rival! The reigning\nchampion wins again!",""
GameTextEvent,417035,"However, the ceremony of old did not vanish entirely.",""
GameTextEvent,417036,"Its backers simply took it underground, out of sight,",""
GameTextEvent,417037,"and continued their struggle for ""blood and money""...",""
GameTextEvent,417038,"Gah!!!",""
GameTextEvent,417039,"She took down the King of\nthe Underworld, without even\ndrawing her sword...",""
GameTextEvent,417040,"So that's the famous Reime...\nWordsworth's secret weapon.",""
GameTextEvent,417041,"Ho ho ho! Taking that woman in\nwas the right decision.",""
GameTextEvent,417042,"If nothing else, she will certainly\nmake things interesting!\nHo ho ho ho ho!",""
GameTextEvent,417043,"Underlings and nobodies,\nall of them.",""
GameTextEvent,417044,"Are there no warriors of true\nstrength to challenge me?",""
GameTextEvent,417045,"Wordsworth...\nSay that one more time!?",""
GameTextEvent,417046,"I fear that Reime is in such demand\nthat a queue has formed.",""
GameTextEvent,417047,"I cannot allow the likes of you to\ncut in line ahead of these eminent\nfigures.",""
GameTextEvent,417048,"Know your place, Delvecchio.\nOr have you forgotten it?",""
GameTextEvent,417049,"With Leopaldi gone, you're\nan outsider's lapdog at best.",""
GameTextEvent,417050,"Close your stinking mouths,\nyou dried-up old corpses.",""
GameTextEvent,417051,"The puny champions this lot can field\ndon't stand a chance against Reime.\nNot even if they all took her on at once.",""
GameTextEvent,417052,"Oh? I take it you have a worthier\nopponent in mind?",""
GameTextEvent,417053,"That's your cue! Don't just stand\nthere... <chara_name>!",""
GameTextEvent,417054,"<chara_name>...?\nThe one who took down Mandarino\nand Remone!?",""
GameTextEvent,417055,"And killed the witch, too,\nas I hear it...",""
GameTextEvent,417056,"Not to mention what they got up\nto in Edoras. Surely that's enough?",""
GameTextEvent,417057,"...If they are who you claim they are.",""
GameTextEvent,417058,"In any case, they mean to cut in line.\nEveryone, what do you say to this?",""
GameTextEvent,417059,"So, <chara_name> would face\nReime? I say we have them prove\nthemselves first!",""
GameTextEvent,417060,"If they are who they claim, they\nshould win handily. But if not...",""
GameTextEvent,417061,"...they will pay for their puffery.",""
GameTextEvent,417062,"Ho ho ho! Doesn't that sound\ndiverting, everyone?",""
GameTextEvent,417063,"Ha! I knew they'd go for it!\nThis is the thrill I live for...!",""
GameTextEvent,417064,"Ahem. That is... This is exactly\nwhat Bargello needs.",""
GameTextEvent,417065,"With Leopaldi out of the way,\nBargello should be boss of this\nwhole town.",""
GameTextEvent,417066,"But this lot got in the way. They're\nholding the whole town back.",""
GameTextEvent,417067,"And the quickest way to deal with\nthem is to beat them underground.",""
GameTextEvent,417068,"Drop by the underground arena,\nif you feel so inclined.",""
GameTextEvent,417069,"If you don't, I'll step up. Even if it\ncosts me some fingers. Or my head...",""
GameTextEvent,417070,"Ho ho ho! How brave you are!\nI half-expected you to skip town.",""
GameTextEvent,417071,"Well, then, <chara_name>...\nShow us what you can do.",""
GameTextEvent,417072,"<chara_name>...\nI'm counting on you.",""
GameTextEvent,417073,"Hmm. That giant gator wasn't much\nof a challenge for you, was it?",""
GameTextEvent,417074,"They're even tougher than\nthe rumors say, Wordsworth.",""
GameTextEvent,417075,"Now bring out Reime!",""
GameTextEvent,417076,"Ho ho ho! Who said one bout\nwould be sufficient?",""
GameTextEvent,417077,"Release the venomtooth tiger.",""
GameTextEvent,417078,"Venomtooth tiger!? But not even\nwe can control those things!",""
GameTextEvent,417079,"I said release it!",""
GameTextEvent,417080,"Ho ho ho... We cannot allow any\nuncertainty to remain, after all...",""
GameTextEvent,417081,"Yaaawrgh!!!",""
GameTextEvent,417082,"I've seen some brutal opening acts\nin my time, but this is ridiculous...",""
GameTextEvent,417083,"Can you handle this,\n<chara_name>?",""
GameTextEvent,417084,"Good, because I don't think\nwe'd have time to run anyway.\nGird what you need to!",""
GameTextEvent,417085,"What the—\nWas that...?",""
GameTextEvent,417086,"......",""
GameTextEvent,417087,"Reime, how could you!?\nAnd after I—",""
GameTextEvent,417088,"""Tried to soften them up for you""?",""
GameTextEvent,417089,"H-how dare you bare your fangs\nat your keeper...",""
GameTextEvent,417090,"I am not your lapdog.",""
GameTextEvent,417091,"Uncorrupted combat is what I seek.\nIf it cannot be found here, I will take\nmy leave.",""
GameTextEvent,417092,"You are the kind of opponent\nI wish to face.",""
GameTextEvent,417093,"I want a fair competition...\nA contest to see who is stronger,\nwho above and who below...",""
GameTextEvent,417094,"Heh heh... I guess your grip on\nthe leash wasn't as firm as you\nthought?",""
GameTextEvent,417095,"...Ho ho ho ho ho!!!",""
GameTextEvent,417096,"Very well, then! Far be it from me\nto deny the people what they want!",""
GameTextEvent,417097,"I will host a tourney above ground!\nAll the fair competition your heart\ncould desire!",""
GameTextEvent,417098,"Heh... Even better.\nPayback in broad daylight!",""
GameTextEvent,417099,"Reime...\nBe sure to win.",""
GameTextEvent,417100,"Of course.",""
GameTextEvent,417101,"You can win this tourney without\nbreaking a sweat.",""
GameTextEvent,417102,"I'm counting on you,\n<chara_name>.",""
GameTextEvent,417103,"Thank you, one and all, for coming\nto today's special tourney\nsponsored by Mr. Wordsworth!",""
GameTextEvent,417104,"Our slate today features the\nmotleyest crew you are likely\nto see in a long, long time!",""
GameTextEvent,417105,"Even I have no idea how this\ntourney will unfold!",""
GameTextEvent,417106,"But enough preamble...\nChampions! Enter the arena!",""
GameTextEvent,417107,"This beast in human form has won\nthirty matches in a row! Tremble at\nthe return of Beast Warrior Barenga!",""
GameTextEvent,417108,"The man who has to step onto dry\nland to give others a fighting chance...\nVictorino, the Buccaneer's Bane!",""
GameTextEvent,417109,"Living legend of the Knights Ardante,\nand ardent as ever in armed combat...\nOriole, the Man with the Golden Arm!",""
GameTextEvent,417110,"Youngest graduate of the\nRoyal Academy of Atlasdam...\nPrincess Chilritta the Wise!",""
GameTextEvent,417111,"""I'm just here to see how good\nI've gotten""...\nGoenoix the Sandbound Bow!",""
GameTextEvent,417112,"Offering handspun invitations to\noblivion...Taj, the Ice Sorcerer!",""
GameTextEvent,417113,"Can her nickname be true...?\nReime, the Undefeated Blade\nof the East!",""
GameTextEvent,417114,"And finally! A special appearance\nfrom someone the whole continent\nknows...<chara_name>!",""
GameTextEvent,417115,"Look forward to the fierce competition\nthat's sure to arise among this octet\nof animosity!",""
GameTextEvent,417116,"<chara_name>...\nI'll be waiting.",""
GameTextEvent,417117,"Now, let's get this tourney started\nwith the first match! In the west,\nBeast Warrior Barenga!",""
GameTextEvent,417118,"In the east, <chara_name>\nof Wishvale!",""
GameTextEvent,421875,"You got this, Barenga!",""
GameTextEvent,421876,"Don't ye dare lose, <chara_name>!",""
GameTextEvent,417119,"Gweh heh heh... I hear your hometown\ngot wiped off the map.",""
GameTextEvent,417120,"Well, get ready... Because I'm gonna\ngive you the same treatment!",""
GameTextEvent,417121,"No! I-I surrender!\nDon't hurt me!",""
GameTextEvent,417122,"Victory to <chara_name>!!!",""
GameTextEvent,421877,"Ohhhhhh!",""
GameTextEvent,421878,"Barenga lost!?",""
GameTextEvent,421879,"<chara_name>'s just as good\nas the rumors say!",""
GameTextEvent,417123,"And now the first match of the semifinals!\nPlease welcome Princess Chilritta the Wise!",""
GameTextEvent,417124,"Her worthy opponent,\n<chara_name>!\nAnything could happen in this match!",""
GameTextEvent,421880,"Good luck, Chilritta!",""
GameTextEvent,421881,"I bet everything on you, <chara_name>!\nSo you better win!",""
GameTextEvent,417125,"<chara_name>...\nA word of warning, if I may.",""
GameTextEvent,417126,"I mean to exquisitely, elegantly\ntrounce you!",""
GameTextEvent,417127,"To think such a mighty warrior\nexisted in our world... Clearly\nI have much to learn.",""
